artist_name,track_name,spotify_track_url,streams
Foo Fighters,Times Like These,https://open.spotify.com/track/4xanWVQIzdCf51mg8cd1cQ,305744151
Foo Fighters,Walk,https://open.spotify.com/track/76Je5Wklky23mVoxiRszcN,296466951
Foo Fighters,Monkey Wrench,https://open.spotify.com/track/43TxY9bYSyZ4QRPA0UJddL,292467048
Foo Fighters,Everlong - Acoustic Version,https://open.spotify.com/track/3QmesrvdbPjwf7i40nht1D,288724549
The Killers,Mr. Brightside,https://open.spotify.com/track/2RvbnvBX3XKkHy8daq3PUT,3321258437
The Killers,Somebody Told Me,https://open.spotify.com/track/2ATysHgB9hq4GKkD7ynBGh,1247951508
The Killers,When You Were Young,https://open.spotify.com/track/6aKWBLAFHXHUjsJJri2ota,868936513
The Killers,Human,https://open.spotify.com/track/55fb0yygjCXdrCY5eJdmD1,727244912
The Killers,All These Things That I've Done,https://open.spotify.com/track/4yyMjJrrjaDRXyIoM4JbbC,490263313
The Killers,Read My Mind,https://open.spotify.com/track/2l0LcfGWfltcgQpVzqX5ze,348233331
The Killers,Smile Like You Mean It,https://open.spotify.com/track/3LAAb5GIS7lxgjeNauFIt0,255481091
The Killers,The Man,https://open.spotify.com/track/5aWhs651KYM26HYM16kRdk,228405750
The Killers,Shot At The Night,https://open.spotify.com/track/2aZ2Co4NeQRsqWcU930zHT,177582479
The Killers,Spaceman,https://open.spotify.com/track/2947Y07If3YbnD7Jqnu5Pm,162951845
Djo,End of Beginning,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,2808608118
Djo,Chateau (Feel Alright),https://open.spotify.com/track/3vjs2MDHoF9xhylNg6Y9un,179361569
Djo,Roddy,https://open.spotify.com/track/5hS8s1Vf4CeSRBT1bTWa39,129186086
Djo,Delete Ya,https://open.spotify.com/track/03y6MsaseYEO7DfwqsgcAI,108848599
Djo,Basic Being Basic,https://open.spotify.com/track/2KjS3oMF96NxiskpSlinpn,103930715
Djo,Change,https://open.spotify.com/track/1yQkAv4xtapCBCzI8q1QGF,50260953
Djo,Charlie's Garden,https://open.spotify.com/track/7o9XbNCdS1stXBNZiDL1Fu,47274092
Djo,Gloom,https://open.spotify.com/track/6L8JVXMBLDZeyhBKr0lrj8,38116772
Djo,Potion,https://open.spotify.com/track/2mEgBXBksVpGBotlB1yGZD,36140825
Djo,Personal Lies,https://open.spotify.com/track/3HAYmp6l5lYGG8zz4qMbIX,34709827
The Marias,No One Noticed,https://open.spotify.com/track/3siwsiaEoU4Kuuc9WKMUy5,1108680149
The Marias,Otro Atardecer,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT,752216579
The Marias,Sienna,https://open.spotify.com/track/0InIeZW4P6VO7dUGRM4AKH,511245306
The Marias,Heavy,https://open.spotify.com/track/1ShRHPAiiIrh0arZbSFmx1,416144138
The Marias,No One Noticed (Extended Spanish),https://open.spotify.com/track/2kn0fLwt9QRorHuGdmk6ze,301407273
The Marias,Cariño,https://open.spotify.com/track/16gJmoOqRt2lKmlXtDpWgH,252003609
The Marias,Ojos Tristes (with The Marías),https://open.spotify.com/track/1DpC4L3JjsGRW7y6eTHaMj,231971560
The Marias,Nobody New,https://open.spotify.com/track/3BUc2A0MJ53FHwiy3eohBt,219000343
The Marias,Lejos de Ti,https://open.spotify.com/track/0phzfJn8NeT1LkbqfV2peI,194168959
The Marias,Only in My Dreams,https://open.spotify.com/track/190IqlryWu91WBKeDgZqZz,173249907
Kings of Leon,Sex on Fire,https://open.spotify.com/track/5A1FmxbYVRZKy4nc16MAue,2190657211
Kings of Leon,Use Somebody,https://open.spotify.com/track/2TYC9SaRhYypUQzB1ZVTG2,1293408087
Kings of Leon,Pyro,https://open.spotify.com/track/0umDVf77ygI5RiVp9OvNDj,392178238
Kings of Leon,Closer,https://open.spotify.com/track/47jpI85aNpUG0KDLpTPVEq,323505996
Kings of Leon,Waste A Moment,https://open.spotify.com/track/5LlsD7LdSMkGV4Iu0a2Zq0,279726773
Kings of Leon,Wait for Me,https://open.spotify.com/track/2nO1DYEg1X5GHi8SSuNJQj,211090387
Kings of Leon,WALLS,https://open.spotify.com/track/41QhRnFDdhMLtR8tmnolbr,182363370
Kings of Leon,Revelry,https://open.spotify.com/track/4qrdHmCfQWPkMKjkiUjzHF,161341199
Kings of Leon,Supersoaker,https://open.spotify.com/track/4cQIbDqCZrHknxlDUjRHZ0,142730857
Kings of Leon,Back Down South,https://open.spotify.com/track/6HfFLqjxyFJYx1V0olSKof,126863537
The Cure,Boys Don't Cry - Single Version,https://open.spotify.com/track/4dneV7C1yDt9UtyxrQY375,1198762926
The Cure,Friday I'm In Love - Remastered 2022,https://open.spotify.com/track/7KAGkb0zAYC4lYDOa9fAug,1044730721
The Cure,Just Like Heaven - Remastered 2006,https://open.spotify.com/track/4NnWuGQujzWUEg0uZokO5M,752539224
The Cure,Close To Me,https://open.spotify.com/track/1JcK6hdFLKddUVlm0JQeWj,449749785
The Cure,Lovesong - 2010 Remaster,https://open.spotify.com/track/0X5C4WjQNubRysTkHOubz3,439942292
The Cure,Lullaby - 2010 Remaster,https://open.spotify.com/track/4d4oXk7O2lEhZ83ivV93li,267893801
The Cure,Inbetween Days,https://open.spotify.com/track/4CRpOsjhvgxjF7rQufmyZ1,261212294
The Cure,A Forest,https://open.spotify.com/track/4iVTSRiJAA18d3QglhyJ6Q,209404907
The Cure,Pictures of You - 2010 Remaster,https://open.spotify.com/track/1tuwC1Ob5vnYZhvg3zyzJg,171350009
The Cure,The Lovecats,https://open.spotify.com/track/6q2T5xXao6mTS6LLE88L84,126111131
MGMT,Kids,https://open.spotify.com/track/5NXQPIl8LBpeaVQJUj2DE0,1259321605
MGMT,Electric Feel,https://open.spotify.com/track/4ijZ4sCKTLsQJKTJT4psI8,1111190979
MGMT,Pursuit Of Happiness (Nightmare),https://open.spotify.com/track/46Ipw98xRZvU4VZH0DVGnh,1074277182
MGMT,Little Dark Age,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM,900686588
MGMT,Pursuit Of Happiness - Extended Steve Aoki Remix,https://open.spotify.com/track/7m47Go71qTMBs4kTH7U8F8,758963669
MGMT,Time To Pretend,https://open.spotify.com/track/5OcxthvGOxWYsuwKrWk5U4,661286926
MGMT,When You Die,https://open.spotify.com/track/3td69vL9Py7Ai9wfXYnvji,174008403
MGMT,Me and Michael,https://open.spotify.com/track/0t4z0WaQomQqPONghWn8c2,82861295
MGMT,Congratulations,https://open.spotify.com/track/6kblAEj0T0312fv5QWsXzo,81394041
MGMT,Weekend Wars,https://open.spotify.com/track/6WNa4bVgowFq3vsbLhNs0T,62224387
5 Seconds of Summer,Youngblood,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2192540761
5 Seconds of Summer,Teeth,https://open.spotify.com/track/3NxWJWftvkstyxvb1pZlFo,1091276690
5 Seconds of Summer,She Looks So Perfect,https://open.spotify.com/track/1CQ2cMfrmFM1YdfmjENKVE,923569342
5 Seconds of Summer,Who Do You Love,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e,596226260
5 Seconds of Summer,Amnesia,https://open.spotify.com/track/0dIOvducp7ujHTqj66cQ3X,511342336
5 Seconds of Summer,Ghost Of You,https://open.spotify.com/track/1MhXdlCQPnO56T57MfmaRm,455525187
5 Seconds of Summer,Easier,https://open.spotify.com/track/2bjUEg4jBtKBlPdNrTAppI,452437044
5 Seconds of Summer,Lie To Me (feat. Julia Michaels),https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3,287221865
5 Seconds of Summer,She's Kinda Hot,https://open.spotify.com/track/5fsQSDifYpjfbCqvZKPVBj,273691095
5 Seconds of Summer,Want You Back,https://open.spotify.com/track/2vHfabj6nFebekTYODqntl,237765030
Mitski,My Love Mine All Mine,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,2024814470
Mitski,Washing Machine Heart,https://open.spotify.com/track/3jjsRKEsF42ccXf8kWR3nu,1251777806
Mitski,I Bet on Losing Dogs,https://open.spotify.com/track/2Co0IjcLTSHMtodwD4gzfg,728552065
Mitski,First Love/Late Spring,https://open.spotify.com/track/3sslYZcFKtUvIEWN9lADgr,584091818
Mitski,Nobody,https://open.spotify.com/track/2P5yIMu2DNeMXTyOANKS6k,571144919
Mitski,Me and My Husband,https://open.spotify.com/track/3pANfZVFdtuVnJsE6xa5Ox,453034920
Mitski,Francis Forever,https://open.spotify.com/track/5411TEB6tlzvuF5A4oyldr,449369985
Mitski,Liquid Smooth,https://open.spotify.com/track/3XCveEutwTaDiekRkkfdp9,315030428
Mitski,I Want You,https://open.spotify.com/track/7FHj19QQigvMH1onMYRNLn,297765145
Mitski,A Pearl,https://open.spotify.com/track/7fd3aMiuwHWKsTdZafjOfZ,286743293
The 1975,About You,https://open.spotify.com/track/1fDFHXcykq4iw8Gg7s5hG9,1102774014
The 1975,Somebody Else,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk,1059550058
The 1975,Robbers,https://open.spotify.com/track/4ZrWnXFf4hhd8GYWUemI4X,582826038
The 1975,Chocolate,https://open.spotify.com/track/3gnKn6nIXEQgtLVvPFsuPw,527094938
The 1975,It's Not Living (If It's Not With You),https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh,454237716
The 1975,The Sound,https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT,374440134
The 1975,Love It If We Made It,https://open.spotify.com/track/6WmIyn2fx1PKQ0XDpYj4VR,296513209
The 1975,fallingforyou,https://open.spotify.com/track/5U7wEDTUQBiFrmrhROymgi,270968787
The 1975,Girls,https://open.spotify.com/track/7ck6JYpyWpTl7PGXZsT1Ea,266309290
The 1975,Be My Mistake,https://open.spotify.com/track/18UsAG7SfOQ5sxJEdjAMH0,262327576
Clairo,Are You Bored Yet? (feat. Clairo),https://open.spotify.com/track/4N53ahUzFfbVnharSx8igO,1153652186
Clairo,Sofia,https://open.spotify.com/track/1zHUEIQ6yzaWBzhNCV1SGW,1048098008
Clairo,Bubble Gum,https://open.spotify.com/track/3zksbXteOCeSusJ5Xltr3t,664443366
Clairo,Pretty Girl,https://open.spotify.com/track/1wmscQlga5R9ZEVQ5Fos4M,642007659
Clairo,Bags,https://open.spotify.com/track/1wicceeNVtcnym2YjiOmyj,628095998
Clairo,Flaming Hot Cheetos,https://open.spotify.com/track/3dlwFhuuRS2vWZoYJSphqI,573227637
Clairo,4EVER,https://open.spotify.com/track/5mIOsPuQdXchVY0jB5NO9Q,436300364
Clairo,Hello?,https://open.spotify.com/track/5LpHjh0qnEkAHJJaIYuRIq,370224860
Clairo,Juna,https://open.spotify.com/track/2mWfVxEo4xZYDaz0v7hYrN,365503070
Clairo,Amoeba,https://open.spotify.com/track/0HAqq2GcQKyi3s87GuN7jU,283904786
